,,,Museum,Order,Class,Family,Genus,Sp,Ssp,,Sex,Continent/Ocean,Country,State/Province,,,Locality,,,,Preservative,,,Life Stage,,,,,,,Year,Elevation,,,,,,,,,,,Day,Month,COLLECTOR,,
228822,29048,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228823,29049,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228824,29055,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228825,29056,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228826,29057,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228827,29058,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228828,29059,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228829,29060,TJP,CAS,Amphibia,Anura,Bufonidae,Bufo,viridis,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 51.6 N, 57 09 42.0 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1390 m,,,"Elev. 1390 m, 33 37.86 N, 57 09.70 E, Kharve, 23 km N. Tabas, Yazd Prvoince, Iran",,2004,1390,,m,33,37,51.6,N,57,9,42,E,13,May,T.J. Papenfuss,GPS
228830,29060,TJP,CAS,Reptilia,Sauria,Gekkonidae,Cyrtodactylus,longipes,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 41.2 N, 57 09 54.9 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1412 m,,,"Elev. 1412 m, 33 37 41.2 N, 57 09 54.9 E, Kharve, 23 km N. Tabas, Yazd Province, Iran",,2004,1412,,m,33,37,41.2,N,57,9,54.9,E,13,May,T.J. Papenfuss,GPS
228831,29061,TJP,CAS,Reptilia,Sauria,Gekkonidae,Cyrtodactylus,longipes,,,,Asia,Iran,Yazd Prov.,,,,"23 km N Tabas, Kharve, 33 37 41.2 N, 57 09 54.9 E",T.J. Papenfuss and J.F. Parham,13-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,1412 m,,,"Elev. 1412 m, 33 37 41.2 N, 57 09 54.9 E, Kharve, 23 km N. Tabas, Yazd Province, Iran",,2004,1412,,m,33,37,41.2,N,57,9,54.9,E,13,May,T.J. Papenfuss,GPS
228832,29063,TJP,CAS,Reptilia,Sauria,Gekkonidae,Bunopus,tuberculatus,,,,Asia,Iran,Yazd Prov.,,,,"Nyband Region, 42.7 km W (by rd) of Aliabad Wildlife Refuge station, Dasht Ghadir (sand dunes), 32 29 30.0 N, 57 01 4.2 E",T.J. Papenfuss and J.F. Parham,12-May-04,Alc,T.J. Papenfuss,2-Jun-04,,,980 m,,,"Elev. 980 m, 32 29.50 N, 57 01.07 E, Dasht Ghadir (Sand Dune), 42.7 km W. (by road) Aliabad Wildlife Refuge Station, Nyband Region, Yazd Province, Iran",,2004,980,,m,32,29,30,N,57,1,4.2,E,12,May,T.J. Papenfuss,GPS
228833,29064,TJP,CAS,Reptilia,Sauria,Gekkonidae,Bunopus,tuberculatus,,,,Asia,Iran,Yazd Prov.,,,,"Nyband Region, 42.7 km W (by rd) of Aliabad Wildlife Refuge station, Dasht Ghadir (sand dunes), 32 29 30.0 N, 57 01 4.2 E",T.J. Papenfuss and J.F. Parham,12-May-04,Alc,T.J. Papenfuss,2-Jun-04,,,980 m,,,"Elev. 980 m, 32 29.50 N, 57 01.07 E, Dasht Ghadir (Sand Dune), 42.7 km W. (by road) Aliabad Wildlife Refuge Station, Nyband Region, Yazd Province, Iran",,2004,980,,m,32,29,30,N,57,1,4.2,E,12,May,T.J. Papenfuss,GPS
228834,29066,TJP,CAS,,,,Unknown,,,,,Asia,Iran,Gilan Prov.,,,,"Manjil, Rostam Abade Village",B. Safee,12-May-04,Alc,T.J. Papenfuss,2-Jun-04,,,,,,"Rostam Abad Village, Manqil, Gilan Province, Iran",,2004,,,,,,,,,,,,12,May,,
228835,29067,TJP,CAS,Reptilia,Sauria,Scincidae,Ablepharus,pannonicus,,,,Asia,Iran,Mazandaran Prov.,,,,40 km E (by rd to Kojor) of Marzanabad,H. Bostanchi,12-May-04,Alc,T.J. Papenfuss,2-Jun-04,,,2300 m,,,"Elev. 2300 m, 40 km E (by road to Kojor) Marzanabad, Mazandaran Province, Iran",,2004,2300,,m,,,,,,,,,12,May,,
228836,29068,TJP,CAS,Reptilia,Sauria,Scincidae,Ablepharus,pannonicus,,,,Asia,Iran,Mazandaran Prov.,,,,40 km E (by rd to Kojor) of Marzanabad,H. Bostanchi,12-May-04,Alc,T.J. Papenfuss,2-Jun-04,,,2300 m,,,"Elev. 2300 m, 40 km E (by road to Kojor) Marzanabad, Mazandaran Province, Iran",,2004,2300,,m,,,,,,,,,12,May,,
228837,29070,TJP,CAS,Reptilia,Sauria,Agamidae,Trapelus,agilis,,,,Asia,Iran,Sistan va Baluchestan Prov.,,,,"6 km N (by Bazman Rd) of junction with Bampur Rd, 2.8 km W (by dirt rd) of Bazman Rd, 27 14 30.0 N, 60 25 55.8 E",T.J. Papenfuss,12-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,575 m,,,"Elev. 575 m, 27 14.50 N, 60 25.93 E, 6 km N (by Bazman Rd) then 2.8 km W (by dirt rd) of junction with Bampur Rd., Sistan and Baluchistan Province, Iran",,2004,575,,m,27,14,30,N,60,25,55.8,E,12,May,T.J. Papenfuss,GPS
228838,29073,TJP,CAS,Reptilia,Sauria,Lacertidae,Acanthodactylus,,,,,Asia,Iran,Sistan va Baluchestan Prov.,,,,"6 km N (by Bazman Rd) of junction with Bampur Rd, 4.7 km W (by dirt rd) of Bazman Rd, 27 14 59.4 N, 60 24 30.0 E",T.J. Papenfuss,12-May-04,Alc,T.J. Papenfuss,2-Jun-04,Adult,,520 m,,,"Elev. 520 m, 27 14.99 N, 60 24.50 E, 6 km N (by Bazman Rd) then 4.7 km W (by dirt rd) of junction with Bampur Rd., Sistan and Baluchistan Province, Iran",,2004,520,,m,27,14,59.4,N,60,24,30,E,12,May,T.J. Papenfuss,GPS
228839,28995,TJP,CAS,Reptilia,Sauria,Agamidae,Phrynocephalus,ornatus,,,,Asia,Iran,Khorasan Prov.,,,,"26.4 km N (by rd) of Gonabad, sand dunes, 34 37 16.8 N, 58 43 51.6 E","J.F. Parham, T.J. Papenfuss, O. Mozafari, H. Fahimi",9-May-04,Alc,T.J. Papenfuss,2-Jun-04,J/A,,925 m,Additional collector: S. Shafiei.,,"Elev. 925 m, 34 37.28 N, 58 43.86 E, Sand Dunes 26.4 km N (by road) Gonabad, Khorasan Province, Iran",,2004,925,,m,34,37,16.8,N,58,43,51.6,E,9,May,T.J. Papenfuss,GPS
228840,224,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,F,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 4 mi SE of 19th Street, Yuma","J.E. Child, K.V. Young, D. Foley and J.M. Meik",14-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,Hybrid of P. mcallii and P. platyrhinos goodei.,,"Barry M. Goldwater Airforce Range, ca 4 mi SE of 19th St., Yuma, Yuma Co., AZ",,1999,,,,32,30,8.6688,N,114,29,18.0528,W,14,May,D.G. Mulcahy,
228841,239,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma",D. Foley and J.M. Meik,4-Aug-99,Alc,D.G. Mulcahy,30-Sep-04,Juv,,,,,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ",,1999,,,,32,29,7.9512,N,114,27,42.4116,W,4,Aug,D.G. Mulcahy,
228842,240,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma  E741333 N3597854",D. Foley and J.M. Meik,14-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E741333 N3597854",,1999,,,,32,29,36.528,N,114,25,53.6628,W,14,May,,
228843,241,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,F,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma",D. Foley and J.M. Meik,12-Jul-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ",,1999,,,,32,29,7.9512,N,114,27,42.4116,W,12,Jul,D.G. Mulcahy,
228844,242,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma",D. Foley and J.M. Meik,Summer 1999,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ",,1999,,,,32,29,7.9512,N,114,27,42.4116,W,,,D.G. Mulcahy,
228845,243,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma",D. Foley and J.M. Meik,Summer 1999,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ",,1999,,,,32,29,7.9512,N,114,27,42.4116,W,,,D.G. Mulcahy,
228846,244,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, 5.3 rd mi E of field station",D. Foley and J.M. Meik,12-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,1800 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  5.3 rd mi east of field station",,1999,,,,32,32,50.118,N,114,24,20.0664,W,12,May,D.G. Mulcahy,
228847,245,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E737734, N3597400",D. Foley and J.M. Meik,11-Jul-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E737734 N3597400",,1999,,,,32,29,24.5904,N,114,28,11.8488,W,11,Jul,,
228848,246,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E741528, N3597904",D. Foley and J.M. Meik,5-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,Hybrid of P. mcallii and P. platyrhinos goodei.,,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E741528 N3597904",,1999,,,,32,29,37.968,N,114,25,46.1496,W,5,May,,
228849,247,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,F,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E742700, N3598213",D. Foley and J.M. Meik,14-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,0808 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E742700 N3598213",,1999,,,,32,29,47.1048,N,114,25,0.9984,W,14,May,,
228850,248,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma",D. Foley and J.M. Meik,21-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,1550 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ",,1999,,,,32,29,7.9512,N,114,27,42.4116,W,21,May,D.G. Mulcahy,
228851,249,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E740320 N3597590",D. Foley and J.M. Meik,15-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,0914 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E740320 N3597590",,1999,,,,32,29,28.752,N,114,26,32.6832,W,15,May,,
228852,250,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E739678 N3597423",D. Foley and J.M. Meik,30-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,1924 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E739678 N3597423",,1999,,,,32,29,23.8344,N,114,26,57.4116,W,30,May,,
228853,251,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E740902 N3597741",D. Foley and J.M. Meik,16-Jul-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,0717 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E740902 N3597741",,1999,,,,32,29,33.198,N,114,26,10.266,W,16,Jul,,
228854,252,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,F,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E739018 N3597188",D. Foley and J.M. Meik,16-Jul-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,0915 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E739018 N3597188",,1999,,,,32,29,16.7208,N,114,27,22.8888,W,16,Jul,,
228855,253,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E738307 N3597062",D. Foley and J.M. Meik,4-Aug-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,"Missing left and rear portion of head, left leg, and tail.",1903 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E738307 N3597062",,1999,,,,32,29,13.182,N,114,27,50.22,W,4,Aug,,
228856,254,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E738492 N3597111",D. Foley and J.M. Meik,15-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,0924 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E738492 N3597111",,1999,,,,32,29,14.6292,N,114,27,43.0956,W,15,May,,
228857,255,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,F,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E739269 N3597315",D. Foley and J.M. Meik,11-Jun-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,0847 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E739269 N3597315",,1999,,,,32,29,20.6484,N,114,27,13.1652,W,11,Jun,,
228858,256,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E742084 N3598053",D. Foley and J.M. Meik,15-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,Hybrid of P. mcallii and P. platyrhinos goodei.,1916 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E742084 N3598053",,1999,,,,32,29,42.396,N,114,25,24.7296,W,15,May,,
228859,257,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th Street, Yuma, E736291 N3598600",D. Foley and J.M. Meik,12-May-99,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,1812 hrs.,"Barry M. Goldwater Airforce Range, ca 6 mi SE of 19th St., Yuma, Yuma Co., AZ  E736291 N3598600",,1999,,,,32,30,4.6332,N,114,29,6.0036,W,12,May,,
228860,707,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Yuma, 6.1 km SE Somerton, 0.2 km S of Avenue B and County 21st Street",J. Rorabaugh,19-May-91,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"Yuma, Ave B and County 21st St. (0.2 km S of), 6.1 km SE Somerton, Yuma Co., AZ",,1991,,,,32,31,25.36,N,114,38,45.17,W,19,May,D.G. Mulcahy,
228861,722,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,California,,,Imperial Co.,"Ocotillo Wells State Vehicular Recreation Area, Shell Reef Expressway, ca 800 m E of Gas Dome Trail, 33 10 54.79 N, 116 00 9.64 W",D.G. Mulcahy,21-Jul-01,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,Missing head.,,"Shell Reef Expressway, ca 800 m east of jct w/Gas Dome Trail, Ocotillo Wells SVRA, Imperial Co., Calif. 33 10 54.79 N, 116 00 9.64 W",,2001,,,,33,10,54.79,N,116,0,9.64,W,21,Jul,D.G. Mulcahy,
228862,828,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,,,M,North America,USA,Arizona,,,La Paz Co.,"Yuma Proving Ground, ca 50 m S junction Ocotillo Rd and Martinez Lake Rd, 32 52 6.0 N, 114 22 27.0 W",D.G. Mulcahy,7-May-02,Alc,D.G. Mulcahy,30-Sep-04,Adult,,77 m,,,"Ocotillo Rd and Martinez Lake Rd., (ca 50 m S of jct), YPG, La Paz Co., AZ 32 52.10 N 114 22.45 W 77 m elev.",,2002,77,,m,32,52,6,N,114,22,27,W,7,May,D.G. Mulcahy,
228863,829,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,,,F,North America,USA,Arizona,,,La Paz Co.,"Yuma Proving Ground, ca 50 m S junction Ocotillo Rd and Martinez Lake Rd, 32 52 6.0 N, 114 22 27.0 W",D.G. Mulcahy,7-May-02,Alc,D.G. Mulcahy,30-Sep-04,Adult,,77 m,,,"Ocotillo Rd and Martinez Lake Rd., (ca 50 m S of jct), YPG, La Paz Co., AZ 32 52.10 N 114 22.45 W 77 m elev.",,2002,77,,m,32,52,6,N,114,22,27,W,7,May,D.G. Mulcahy,
228864,841,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,mcallii,,,M,North America,USA,Arizona,,,Yuma Co.,"Yuma Desert, Yuma, County 19th Street South, 4.7 mi E (by rd) of Avenue 3E, Sec 7 near AUX 11, 32 32 22.2 N, 114 30 31.2 W",D.G. Mulcahy,9-May-02,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,AOR.  1951 hrs.,"Co. 19th St S, Yuma Desert, Yuma AZ 4.7 rd mi E of Ave 3E Sec 7 near AUX11, N 32 32.37 W 114 30.52",,2002,,,,32,32,22.2,N,114,30,31.2,W,9,May,D.G. Mulcahy,Magellan GPS
228865,846,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,F,North America,USA,Arizona,,,Yuma Co.,"Mohawk Dunes, County 9th Street South, 8.3 mi E (by rd) of Hwy 8 (Tacna, Exit 42), 32 41 40.8 N, 113 48 30.0 W",D.G. Mulcahy,10-May-02,Alc,D.G. Mulcahy,30-Sep-04,Adult,,130 m,Hybrid P. platyrhinos goodei and P. mcallii.,In burrow.  1900 hrs.,"Co. 9th St S, 8.3 mi (by rd) E of I-8 (Tacna Exit #42), Mohawk Dunes, Yuma Co., AZ 32 41.68 N, 113 48.50 W 130 m",,2002,130,,m,32,41,40.8,N,113,48,30,W,10,May,D.G. Mulcahy,Magellan GPS
228866,861,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,solare,,,F,North America,USA,Arizona,,,Yuma Co.,"Cabeza Prieta National Wildlife Refuge, Camino del Diablo, 5.3 mi W of Papago Well, 32 05 33.0 N, 113 22 06.6 W",D.G. Mulcahy,13-May-02,Alc,D.G. Mulcahy,30-Sep-04,J/A,,,,AOR.  0820 hrs.,"5.3 mi W of Papago Well via Camino del Diablo Cabeza Prieta Nat'l Refuge, Yuma Co., AZ N 32 5.55, W 113 22.11",,2002,,,,32,5,33,N,113,22,6.6,W,13,May,D.G. Mulcahy,DeLorme.
228867,864,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,M,North America,USA,Arizona,,,Yuma Co.,"Cabeza Prieta National Wildlife Refuge, near Camino del Diablo, 1.5 mi E of Pinacate Lava Flow, at edge of playa,  32 05 39.0 N, 113 27 1.8 W",D.G. Mulcahy,14-May-02,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,1945 hrs.,"East end of Pinacate Lava flow, near Camino del Diablo, Cabeza Prieta Nat'l Refuge, Yuma Co., AZ 1.5 mi E at edge of Playa, N 32 5.65 W 113 27.03",,2002,,,,32,5,39,N,113,27,1.8,W,14,May,D.G. Mulcahy,Magellan GPS
228868,866,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,M,North America,USA,Arizona,,,Yuma Co.,"Cabeza Prieta National Wildlife Refuge, edge of Pinacate Lava Flow, ca 0.25 mi N of Camino del Diablo, 32 06 16.20 N, 113 28 31.80 W",D.G. Mulcahy,14-May-02,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"East end of Pinacate Lava flow, near Camino del Diablo, Cabeza Prieta Nat'l Refuge, Yuma Co., AZ edge of lava ca 0.25 mi N Camino del Diablo 32 06 16.20 N, 113 28 31.80 W",,2002,,,,32,6,16.2,N,113,28,31.8,W,14,May,D.G. Mulcahy,
228869,867,DGM,CAS,Reptilia,Sauria,Phrynosomatidae,Phrynosoma,platyrhinos,goodei,,M,North America,USA,Arizona,,,Yuma Co.,"Cabeza Prieta National Wildlife Refuge, between Pinacate Lava Flow and dunes, ca 0.5 mi NE of Camino del Diablo, 32 06 22.80 N, 113 27 37.20 W",D.G. Mulcahy,14-May-02,Alc,D.G. Mulcahy,30-Sep-04,Adult,,,,,"East end of Pinacate Lava flow, near Camino del Diablo, Cabeza Prieta Nat'l Refuge, Yuma Co., AZ btw lava and dunes ca 0.5 mi NE Camino del Diablo 32 06 22.80 N, 113 27 37.20 W",,2002,,,,32,6,22.8,N,113,27,37.2,W,14,May,D.G. Mulcahy,
